Date,Open,Higest,Lowest,Close,Volume,Turnover
2018/9/18,3193.64,3270.11,3193.64,3269.43,70425035,83899138048
2018/9/19,3262,3335.99,3258.31,3312.48,89170666,1.09E+11
2018/9/20,3314.88,3332.31,3303.07,3310.13,64561057,76660842496
2018/9/21,3320.7,3410.49,3307.77,3410.49,108416005,1.24E+11
2018/9/25,3375.97,3394.38,3367.03,3379.8,69054693,82870026240
2018/9/26,3388.56,3448.26,3383.24,3417.24,93173343,1.19E+11
2018/9/27,3415.95,3423.71,3394.73,3403.59,69765241,87573299200
2018/9/28,3409.96,3444.99,3404.7,3438.87,84377756,94880276480
2018/10/8,3361.56,3364.46,3285.25,3290.9,97888989,1.14E+11
2018/10/9,3290.17,3309.8,3276.13,3288.69,66723274,78372937728
2018/10/10,3295.43,3315.73,3256.58,3281.6,64492828,79166808064
2018/10/11,3179.54,3209.52,3099.04,3124.11,120941342,1.26E+11
2018/10/12,3123.37,3184.12,3094.97,3170.73,98611151,1.04E+11
2018/10/15,3173.85,3183.13,3120.23,3126.45,69605023,77137698816
2018/10/16,3128.58,3166.09,3089.37,3100.97,68887721,75206467584
2018/10/17,3140.68,3149.13,3062.55,3118.25,76837138,86132695040
2018/10/18,3097.79,3097.79,3043.38,3044.39,73771968,79703728128
2018/10/19,3017.75,3137.75,3009.5,3134.95,98839688,1.11E+11
2018/10/22,3159.56,3297.38,3159.56,3270.27,145862045,1.71E+11
2018/10/23,3273.13,3276.02,3163.57,3183.43,121013241,1.43E+11
2018/10/24,3169.46,3245.4,3164.29,3188.2,110909744,1.21E+11
2018/10/25,3107.84,3197.32,3099.89,3194.31,106951817,1.13E+11
2018/10/26,3204.28,3218.1,3151.92,3173.64,101299354,1.06E+11
2018/10/29,3157.49,3158.81,3062.58,3076.89,91839789,1.08E+11
2018/10/30,3061.93,3146.63,3050.77,3110.26,116070101,1.32E+11
2018/10/31,3116.66,3168.92,3106.03,3153.82,111207455,1.17E+11
2018/11/1,3185.2,3217.8,3173.1,3177.03,132653379,1.46E+11
2018/11/2,3258.61,3290.25,3222.44,3290.25,153466104,1.78E+11
2018/11/5,3269.47,3279.88,3230.36,3262.84,109706683,1.24E+11
2018/11/6,3254.98,3254.98,3213.9,3243.15,83869138,91703894016
2018/11/7,3243.88,3270.5,3218.42,3221.91,91615528,1.02E+11
2018/11/8,3251.73,3253.57,3207.71,3212.77,76414540,85221662720
2018/11/9,3193.3,3193.3,3166.31,3167.44,84282762,88194195456
2018/11/12,3160.25,3206.51,3152.44,3205.14,88062391,97363050496
2018/11/13,3164.92,3254.77,3161.1,3237.38,126493464,1.26E+11
2018/11/14,3233.64,3239.25,3200.23,3204.94,113808659,1.05E+11
2018/11/15,3201.28,3242.38,3198.78,3242.37,98558810,1.00E+11
2018/11/16,3242.88,3282.39,3223.72,3257.67,126876835,1.35E+11
2018/11/19,3258.79,3294.6,3251.07,3294.6,115956595,1.23E+11
2018/11/20,3268.08,3278.78,3213.68,3218.41,109361154,1.14E+11
2018/11/21,3187.1,3230.26,3185.24,3226.49,84119726,87813275648
2018/11/22,3232.97,3235.45,3199.7,3214.43,65098291,70083371008
2018/11/23,3208.59,3212.2,3139.39,3143.48,84638255,86864945152
2018/11/26,3148.67,3169.44,3131.64,3141.24,59379140,61899481088
2018/11/27,3152.77,3162.01,3126.29,3137.24,55407832,61946261504
2018/11/28,3137.75,3179.41,3126.62,3178.93,74881955,77620551680
2018/11/29,3198.83,3204.86,3137.65,3137.65,80498466,86927613952
2018/11/30,3136.2,3175.15,3132.42,3172.69,70921044,77297696768
2018/12/3,3260.69,3273.64,3228.36,3260.95,121487157,1.46E+11
2018/12/4,3256.23,3267.94,3243.7,3267.71,79415039,90543603712
2018/12/5,3224.26,3266.9,3219.98,3252,76153052,90909089792
2018/12/6,3218.11,3223.52,3179.89,3181.67,76328771,95678881792
2018/12/7,3187.49,3193.82,3176.71,3181.56,53361924,66323972096
2018/12/10,3153.52,3170.15,3134.38,3144.76,63437273,73717202944
2018/12/11,3148.23,3161.96,3143.61,3159.82,53223877,60014968832
2018/12/12,3181.57,3182.21,3160.28,3170.61,53309914,60536221696
2018/12/13,3178.89,3234.08,3169.42,3219.69,90442755,1.03E+11
2018/12/14,3207.35,3210.72,3165.91,3165.91,84301250,91576901632
2018/12/17,3158.28,3167.51,3134.37,3161.2,66497007,77151494144
2018/12/18,3139.95,3165,3114.47,3128.43,63820319,72035450880
2018/12/19,3133.74,3137.01,3086.76,3091.13,55522299,67872923648
2018/12/20,3083.54,3097.72,3044.29,3067.42,69749463,78181425152
2018/12/21,3055.33,3057.4,3007.61,3029.4,76758101,84824064000
2018/12/24,3015.5,3040.35,3007.33,3038.2,57299615,63880740864
2018/12/25,3006.88,3030.14,2964.88,3017.28,78689425,80413564928
2018/12/26,3012.87,3029.06,2996.48,3002.03,55647032,58574970880
2018/12/27,3042.95,3047.24,2990.51,2990.51,80541785,81159266304
2018/12/28,2994.8,3024.35,2984.82,3010.65,71053779,78145306624
2019/1/2,3017.07,3018.78,2958.49,2969.54,68663021,76105572352
2019/1/3,2963.02,3000.44,2953.26,2964.84,70867103,76664799232
2019/1/4,2940.19,3036.81,2935.83,3035.87,103318972,1.07E+11
2019/1/7,3055.15,3061.75,3035.91,3054.3,101164359,1.06E+11
2019/1/8,3049.87,3055.51,3038.53,3047.7,86170585,79628886016
2019/1/9,3065.23,3117.96,3062.85,3078.48,107364350,1.17E+11
2019/1/10,3077.48,3092.54,3062.57,3072.69,85271756,90206871552
2019/1/11,3082.26,3102.83,3071.03,3094.78,71786424,77420240896
2019/1/14,3092.5,3097.41,3064.38,3067.78,66121702,68115968000
2019/1/15,3071.52,3129.37,3064.67,3127.99,88772962,99976888320
2019/1/16,3126.13,3135.01,3117.29,3128.65,80214341,85781594112
2019/1/17,3132.63,3141.71,3110.06,3111.42,80174871,82888204288
2019/1/18,3124.5,3171.69,3120.35,3168.17,103963834,1.07E+11
2019/1/21,3170.88,3199.21,3170.88,3185.64,93915022,1.06E+11
2019/1/22,3181.95,3181.95,3135.34,3143.32,72990528,78150877184
2019/1/23,3136.1,3157.63,3131.87,3141.05,59870478,62669651968
2019/1/24,3146.6,3165.63,3125.3,3158.78,72934636,80963878912
2019/1/25,3165.18,3203.17,3164.41,3184.47,83967729,93207953408
2019/1/28,3203.12,3228.87,3174.72,3183.78,82622431,97371496448
2019/1/29,3177.26,3200.99,3148.23,3193.97,77658334,85943910400
2019/1/30,3181.66,3202.9,3167.89,3168.48,63746517,73005121536
2019/1/31,3182.7,3216.07,3178.01,3201.63,86247839,97509924864
2019/2/1,3225.73,3247.5,3207.72,3247.4,82019641,94766415872
2019/2/11,3239.81,3307.06,3239.81,3306.47,98818434,1.15E+11
2019/2/12,3306.35,3335.36,3298.63,3330.34,122232462,1.23E+11
2019/2/13,3337.78,3405.58,3329.14,3397.03,163828332,1.69E+11
2019/2/14,3392.85,3415.4,3381.98,3402.14,151127290,1.39E+11
2019/2/15,3391.24,3395.03,3335.87,3338.7,143668603,1.42E+11
2019/2/18,3366.42,3445.75,3366.42,3445.75,182886089,1.80E+11
2019/2/19,3454.72,3480.79,3419.07,3439.61,179083785,1.86E+11
2019/2/20,3449.93,3463.77,3421.51,3451.93,147390311,1.46E+11
2019/2/21,3450.14,3500.25,3431.63,3442.71,180143287,1.85E+11
2019/2/22,3439.38,3520.12,3417.98,3520.12,187237974,2.03E+11
2019/2/25,3575.85,3729.48,3574.69,3729.48,342557122,3.76E+11
2019/2/26,3734.71,3762.11,3679.27,3684.69,358038698,3.88E+11
2019/2/27,3682.81,3737.63,3638.33,3678.39,286236007,3.07E+11
2019/2/28,3675.26,3695.46,3650.05,3669.37,184810220,2.06E+11
2019/3/1,3699.22,3749.71,3668.77,3749.71,204711004,2.36E+11
2019/3/4,3783.04,3886.58,3764.78,3794.1,323490126,3.76E+11
2019/3/5,3785.38,3816.16,3770.79,3816.01,230853166,2.61E+11
2019/3/6,3822.86,3855.16,3787.52,3848.09,318077371,3.31E+11
2019/3/7,3841.15,3845.18,3778.8,3808.85,329846548,3.59E+11
2019/3/8,3721.4,3774.54,3656.19,3657.58,317990077,3.49E+11
2019/3/11,3663.98,3731.91,3650.81,3729.95,230912865,2.69E+11
2019/3/12,3758.32,3804.72,3723.68,3755.35,274926382,3.25E+11
2019/3/13,3758.71,3763.09,3708.81,3724.19,233682248,2.86E+11
2019/3/14,3710.29,3747.82,3673.85,3698.49,190817237,2.32E+11
2019/3/15,3713.94,3782.24,3713.94,3745.01,175174544,2.24E+11
2019/3/18,3753.64,3851.75,3733.68,3851.75,216928060,2.76E+11
2019/3/19,3856.59,3868.34,3815.22,3833.96,181727110,2.24E+11
2019/3/20,3825.34,3855.15,3790.51,3835.44,175632090,2.15E+11
2019/3/21,3840.28,3864.07,3823.47,3836.89,196310310,2.32E+11
2019/3/22,3838.13,3845.58,3786.59,3833.8,171356993,1.99E+11
2019/3/25,3776.44,3807.18,3741.61,3742.83,198586329,2.23E+11
2019/3/26,3766.53,3770.84,3687.55,3700.44,173046579,1.97E+11
2019/3/27,3724.41,3750.26,3703.45,3743.39,138758454,1.78E+11
2019/3/28,3731.06,3755.72,3710.08,3728.4,133272129,1.73E+11
2019/3/29,3739.77,3876.38,3739.77,3872.34,215639103,2.83E+11
2019/4/1,3901.17,3982.91,3901.17,3973.93,271382704,3.41E+11
2019/4/2,3986.34,3988.1,3956.51,3971.29,226000341,2.82E+11
2019/4/3,3947.87,4026.5,3939.78,4022.16,231917368,2.85E+11
2019/4/4,4039.74,4072.11,4021.71,4062.23,260410939,3.14E+11
2019/4/8,4097.1,4122.6,4017.49,4057.23,267505576,3.25E+11
2019/4/9,4063.81,4084.24,4038.28,4075.43,182956808,2.43E+11
2019/4/10,4062.44,4115.38,4035.47,4085.85,194687613,2.78E+11
2019/4/11,4083.46,4097.13,3990.24,3997.58,169049641,2.36E+11
2019/4/12,3986.78,4006.93,3961.46,3988.62,135862118,1.79E+11
2019/4/15,4056.49,4085.39,3974.23,3975.52,182645571,2.36E+11
2019/4/16,3958.1,4085.79,3943.49,4085.79,202041966,2.51E+11
2019/4/17,4080.72,4106.62,4057.5,4087.24,180367117,2.29E+11
2019/4/18,4085.11,4094.05,4056.24,4072.08,146562123,1.88E+11
2019/4/19,4076.3,4120.64,4046.2,4120.61,150794910,1.95E+11
2019/4/22,4125.97,4126.09,4015.48,4025.61,189353745,2.44E+11
2019/4/23,4021.63,4061.09,4005.28,4019.01,155611650,2.04E+11
2019/4/24,4033.63,4044.34,3967.81,4030.09,145498695,1.86E+11
2019/4/25,4013.6,4022.56,3938.33,3941.82,159722071,1.98E+11
2019/4/26,3921.89,3943.83,3887.25,3889.28,142008068,1.87E+11
2019/4/29,3896.58,3953.23,3875.45,3900.33,153870927,2.04E+11
2019/4/30,3887.18,3923.11,3885.15,3913.21,116233376,1.62E+11
2019/5/6,3775.08,3791.61,3647.14,3684.62,197472882,2.54E+11
2019/5/7,3702.27,3738.18,3671.83,3720.67,132847654,1.84E+11
2019/5/8,3648.55,3722.93,3642.5,3667.46,112867355,1.45E+11
2019/5/9,3637.35,3656.9,3584.82,3599.7,101037394,1.42E+11
2019/5/10,3643.06,3732.92,3589.29,3730.45,148003847,1.95E+11
2019/5/13,3675.76,3702.9,3658,3668.73,103391860,1.35E+11
2019/5/14,3630.44,3683.26,3630.44,3645.15,102313460,1.35E+11
2019/5/15,3674.99,3741.04,3674.99,3727.09,110161769,1.53E+11
2019/5/16,3720.04,3745.14,3707.9,3743.96,116258274,1.40E+11
2019/5/17,3744.88,3745.36,3637.58,3648.76,128453245,1.54E+11
2019/5/20,3635.74,3644.5,3583.83,3617.79,108963477,1.34E+11
2019/5/21,3619.44,3690.09,3610.68,3666.78,111022920,1.33E+11
2019/5/22,3663.15,3679.27,3634.75,3649.38,98346128,1.22E+11
2019/5/23,3629.53,3631.47,3578.11,3583.96,99897781,1.26E+11
2019/5/24,3584.9,3623.39,3580.79,3593.91,80934048,1.01E+11
2019/5/27,3592.6,3648.03,3556.26,3637.2,108830871,1.33E+11
2019/5/28,3633.02,3683.23,3627.79,3672.26,117886240,1.49E+11
2019/5/29,3642.54,3693.23,3637.35,3663.91,93355441,1.20E+11
2019/5/30,3648.85,3650.97,3612.62,3641.18,94202561,1.13E+11
2019/5/31,3641,3668.18,3627.55,3629.79,89222267,1.08E+11
2019/6/3,3640.61,3672.81,3613.13,3632.01,100723180,1.24E+11
2019/6/4,3632.56,3636.13,3584.46,3598.47,87097094,1.09E+11
2019/6/5,3627.79,3634.45,3593.95,3597.11,88642020,1.15E+11
2019/6/6,3601.04,3601.04,3557.02,3564.68,85534403,1.04E+11
2019/6/10,3578.01,3623.73,3568.28,3610.74,92375061,1.17E+11
2019/6/11,3617.52,3723.14,3617.52,3719.28,143482806,1.81E+11
2019/6/12,3706.86,3711.88,3683.94,3691.1,119178853,1.32E+11
2019/6/13,3689.58,3697.59,3654.27,3685.39,96331718,1.10E+11
2019/6/14,3690.48,3709.65,3650.91,3654.88,101817004,1.17E+11
2019/6/17,3654.44,3683.77,3645.5,3654.82,72976678,93092577280
2019/6/18,3661.13,3675.65,3638.78,3667.62,70692266,89472843776
2019/6/19,3761.34,3771.35,3715.13,3715.94,125595715,1.73E+11
2019/6/20,3718.94,3845.79,3717.19,3828.52,168872073,2.28E+11
2019/6/21,3832.73,3856.09,3817.31,3833.94,153635155,2.00E+11
2019/6/24,3836.31,3853.55,3819.77,3841.27,100084621,1.44E+11
2019/6/25,3837.43,3838.06,3755.01,3801.31,124075912,1.69E+11
2019/6/26,3779.51,3809.76,3771.72,3794.33,81820283,1.12E+11
2019/6/27,3807.54,3854.08,3805.83,3834.82,105316358,1.56E+11
2019/6/28,3832.06,3835.23,3803.05,3825.59,84766139,1.17E+11
2019/7/1,3899.33,3936.67,3886.91,3935.81,158370340,2.17E+11
2019/7/2,3931.05,3942.43,3918.94,3937.17,131863496,1.74E+11
2019/7/3,3927.44,3927.44,3878.84,3893.53,111992603,1.63E+11
2019/7/4,3895.2,3906.89,3854.69,3873.1,99342256,1.43E+11
2019/7/5,3875.37,3900.31,3857.93,3893.2,74006527,1.16E+11
2019/7/8,3875.75,3875.75,3775.03,3802.79,109539086,1.47E+11
2019/7/9,3798.1,3811.1,3774.76,3793.13,74842732,1.13E+11
2019/7/10,3807.95,3810.4,3774.23,3786.74,72833948,1.01E+11
2019/7/11,3806.19,3830.74,3774.41,3785.22,75311965,1.14E+11
2019/7/12,3783.07,3820.24,3774.52,3808.73,75465967,1.07E+11
2019/7/15,3792.64,3844.87,3745.86,3824.19,101205222,1.42E+11
2019/7/16,3819.25,3828.33,3799.87,3806.85,80730952,1.08E+11
2019/7/17,3800.11,3820.27,3787.9,3804.64,95183885,1.17E+11
2019/7/18,3793.19,3793.39,3768,3768.4,87496445,1.12E+11
2019/7/19,3787.51,3828.15,3787.51,3807.96,88086149,1.18E+11
2019/7/22,3813.5,3816.54,3765.44,3781.68,92101377,1.18E+11
2019/7/23,3783.54,3792.96,3768.76,3789.91,71313346,1.04E+11
2019/7/24,3803.59,3840.06,3803.57,3819.83,90940684,1.30E+11
2019/7/25,3821.39,3851.07,3812.95,3851.07,93740417,1.26E+11
2019/7/26,3835.23,3863.59,3832.52,3858.57,83259300,1.11E+11
2019/7/29,3857.94,3862.75,3842.43,3854.27,84814370,1.12E+11
2019/7/30,3861.57,3890.73,3861.57,3870.32,94123955,1.20E+11
2019/7/31,3856.75,3856.75,3830.09,3835.36,82151155,1.11E+11
2019/8/1,3819.32,3831.26,3791.55,3803.47,84114180,1.18E+11
2019/8/2,3729.13,3754.53,3720.06,3747.44,108335897,1.42E+11
2019/8/5,3724.41,3739.5,3675.69,3675.69,101325981,1.33E+11
2019/8/6,3609.11,3649.9,3575.86,3636.33,129833871,1.67E+11
2019/8/7,3654.63,3659.08,3621.43,3621.43,84238716,1.09E+11
2019/8/8,3651.36,3675.46,3646.94,3669.29,88457707,1.15E+11
2019/8/9,3686.75,3689.18,3628.12,3633.53,85295580,1.16E+11
2019/8/12,3647.87,3699.1,3643.32,3699.1,82083056,1.21E+11
2019/8/13,3675.59,3686.43,3658.01,3665.75,76500302,1.04E+11
2019/8/14,3712.07,3717.56,3680.61,3682.4,91202590,1.28E+11
2019/8/15,3618.01,3694.3,3612.11,3694,88598832,1.19E+11
2019/8/16,3697.94,3738.1,3687.08,3710.54,88319169,1.33E+11
2019/8/19,3736.03,3791.09,3720.69,3791.09,139327013,1.95E+11
2019/8/20,3786.03,3799.9,3778.73,3787.73,108602088,1.49E+11
2019/8/21,3778.31,3792.6,3775.45,3781.76,82299880,1.22E+11
2019/8/22,3793.86,3797.33,3771.2,3793.51,85807792,1.21E+11
2019/8/23,3796.88,3829.36,3788.03,3820.86,87954583,1.38E+11
2019/8/26,3756.36,3778.87,3753.16,3765.91,93859269,1.42E+11
2019/8/27,3791.46,3848.24,3790.87,3816.95,124731478,1.82E+11
2019/8/28,3818.81,3822.59,3790.14,3802.58,88750812,1.38E+11
2019/8/29,3805.49,3808.6,3774.4,3790.19,84083387,1.26E+11
2019/8/30,3816.68,3828.97,3778.92,3799.59,96695150,1.52E+11
2019/9/2,3803.69,3855.78,3799.82,3848.32,110289349,1.65E+11
2019/9/3,3852.58,3856.68,3833.76,3853.61,97714631,1.46E+11
2019/9/4,3848.65,3886,3846.42,3886,126628615,1.77E+11
2019/9/5,3909.21,3970,3909.21,3925.32,181656231,2.45E+11
2019/9/6,3946.69,3948.54,3922.34,3948.51,121882376,1.82E+11
2019/9/9,3980.96,3985.24,3954.88,3972.95,146809754,2.10E+11
2019/9/10,3976.87,3976.92,3938.74,3959.27,130889386,1.84E+11
2019/9/11,3969.68,3971.22,3922.95,3930.1,131594875,1.90E+11
2019/9/12,3944.69,3975.93,3933.44,3972.38,110241273,1.57E+11
2019/9/16,3981.36,3982.2,3943.37,3957.72,110259805,1.55E+11
2019/9/17,3947.16,3947.16,3879.49,3891.22,113694317,1.55E+11
2019/9/18,3902.99,3923.15,3902.51,3910.08,82056152,1.30E+11
2019/9/19,3923.96,3924.38,3897.07,3924.38,85984238,1.27E+11
2019/9/20,3933.46,3942.22,3921.41,3935.65,103455955,1.53E+11
2019/9/23,3925.19,3925.19,3868.21,3890.66,94036225,1.39E+11
2019/9/24,3895.87,3927.01,3886.14,3901.08,87783230,1.42E+11
2019/9/25,3887.55,3889.84,3867.23,3870.98,89520835,1.33E+11
2019/9/26,3884.7,3890.75,3840.25,3841.14,102698301,1.51E+11
2019/9/27,3843.46,3859.5,3832.25,3852.65,74003947,1.09E+11
2019/9/30,3842.07,3857.23,3813.55,3814.53,65931313,1.00E+11
2019/10/8,3818.59,3861.64,3818.59,3837.68,76657860,1.18E+11
2019/10/9,3822.61,3845.34,3805.07,3843.24,75854512,1.12E+11
2019/10/10,3838.49,3877.14,3829.43,3874.64,79222694,1.27E+11
2019/10/11,3885.52,3922.37,3868.84,3911.73,93412577,1.40E+11
2019/10/14,3944.86,3983.81,3934.73,3953.24,122393611,1.68E+11
2019/10/15,3953.16,3953.16,3928.15,3936.25,85273949,1.25E+11
2019/10/16,3939.28,3964.05,3919.02,3922.69,83229707,1.29E+11
2019/10/17,3929.39,3935.81,3913.92,3925.22,64863745,99991846912
2019/10/18,3935.42,3940.54,3864.97,3869.38,82321140,1.22E+11
2019/10/21,3865.34,3884.74,3856.04,3880.84,74182918,1.11E+11
2019/10/22,3896.32,3897.44,3870.55,3895.88,68918566,1.03E+11
2019/10/23,3892.68,3901.42,3862.2,3871.08,70198625,99733602304
2019/10/24,3877.92,3890.2,3852.58,3870.67,71334575,1.05E+11
2019/10/25,3871.77,3899.72,3849.03,3896.79,77453620,1.27E+11
2019/10/28,3904.98,3927.8,3897.82,3926.59,97406020,1.51E+11
2019/10/29,3929.71,3932.37,3910.23,3910.23,82257075,1.40E+11
2019/10/30,3904.72,3908.1,3883.45,3891.23,77872923,1.23E+11
2019/10/31,3906.86,3907.15,3878.88,3886.75,86714539,1.35E+11
2019/11/1,3883.81,3956.08,3876.42,3952.39,100689612,1.51E+11
2019/11/4,3964.01,3985.36,3964.01,3978.12,104193855,1.54E+11
2019/11/5,3982.12,4030.64,3970.87,4002.81,112911880,1.63E+11
2019/11/6,4006.33,4007.5,3973.78,3984.88,97312952,1.40E+11
2019/11/7,3984.55,4005.38,3975.55,3991.88,87254898,1.18E+11
2019/11/8,4017.67,4022.04,3971.57,3973.01,97106948,1.39E+11
2019/11/11,3948.62,3948.62,3897.55,3902.98,94155621,1.30E+11
2019/11/12,3905.96,3914.88,3877.74,3903.69,76543069,1.09E+11
2019/11/13,3905.28,3908.42,3882.43,3899.98,76749078,1.12E+11
2019/11/14,3905.93,3916.95,3895.14,3905.86,87008446,1.20E+11
2019/11/15,3908.49,3915.11,3877.09,3877.09,83730917,1.15E+11
2019/11/18,3874.44,3913.1,3868.32,3907.93,76645993,1.07E+11
2019/11/19,3904.1,3947.04,3902.38,3947.04,82161025,1.23E+11
2019/11/20,3940.13,3943.23,3901.99,3907.86,76815333,1.18E+11
2019/11/21,3894.54,3901.83,3875.97,3889.6,69130538,1.04E+11
2019/11/22,3894.17,3918.84,3833.5,3850,91042639,1.47E+11
2019/11/25,3850.97,3878.25,3839.42,3878.21,106066289,1.41E+11
2019/11/26,3893.43,3899.11,3869.59,3891.65,111513537,1.40E+11
2019/11/27,3883.43,3889.98,3862.7,3875.62,76437305,1.07E+11
2019/11/28,3877.9,3887.69,3852.01,3862.3,65230119,87081787392
2019/11/29,3857.19,3861.66,3804.83,3828.67,74144331,1.16E+11
2019/12/2,3835.51,3854.75,3829.31,3836.06,77412173,1.10E+11
2019/12/3,3829.21,3851.12,3811.63,3851.09,73611240,1.09E+11
2019/12/4,3841.66,3852.99,3831.07,3849.82,79683385,1.10E+11
2019/12/5,3863.61,3883.4,3859.82,3879.36,89051193,1.29E+11
2019/12/6,3885.06,3902.39,3878.7,3902.39,78648887,1.16E+11
2019/12/9,3909.53,3911.97,3885.25,3895.45,95353806,1.31E+11
2019/12/10,3886.44,3900.96,3882.09,3900.38,86262928,1.21E+11
2019/12/11,3907.16,3909.39,3890.34,3902.75,99765480,1.28E+11
2019/12/12,3908.45,3908.45,3886.12,3891.02,84708330,1.18E+11
2019/12/13,3928,3969.46,3925.28,3968.22,148571349,2.01E+11
2019/12/16,3970.71,3987.59,3953.51,3987.55,148486670,2.02E+11
2019/12/17,3987.74,4067.14,3984.52,4041.8,201162937,2.52E+11
2019/12/18,4039.72,4057.64,4025.34,4032.78,151351764,1.98E+11
2019/12/19,4034.62,4038.54,4014.9,4027.15,117900558,1.53E+11
2019/12/20,4032.15,4046.73,4014.93,4017.25,121267662,1.58E+11
2019/12/23,4014.69,4032.17,3964.38,3967.1,122816246,1.62E+11
2019/12/24,3971.56,3994.51,3963.67,3992.96,95989045,1.22E+11
2019/12/25,3988.66,4000.56,3976.36,3990.87,94938890,1.32E+11
2019/12/26,3993.67,4025.99,3993.54,4025.99,108860640,1.41E+11
2019/12/27,4029.25,4066.8,4019.72,4022.03,150926411,1.95E+11
2019/12/30,4015.52,4083.69,4001.5,4081.63,155971488,2.17E+11
2019/12/31,4077.75,4098.14,4069.01,4096.58,123264258,1.73E+11
2020/1/2,4121.35,4172.66,4121.35,4152.24,182116772,2.70E+11
2020/1/3,4161.22,4164.3,4131.86,4144.97,142826244,2.15E+11
2020/1/6,4120.52,4170.64,4102.38,4129.3,175309953,2.50E+11
2020/1/7,4137.4,4161.25,4135.1,4160.23,139489031,1.96E+11
2020/1/8,4139.63,4149.81,4101.98,4112.32,167585850,2.12E+11
2020/1/9,4145.53,4165.66,4143.59,4164.37,136886324,2.00E+11
2020/1/10,4177.58,4180.98,4148.48,4163.19,113031719,1.78E+11
2020/1/13,4166.93,4203.99,4148.6,4203.99,119691982,2.00E+11
2020/1/14,4215.16,4223.51,4188.08,4189.89,129320783,1.96E+11
2020/1/15,4186.88,4193.87,4150.88,4166.73,104633136,1.63E+11
2020/1/16,4174.82,4175.29,4142.18,4149.04,100267642,1.56E+11
2020/1/17,4162.19,4177.03,4141.65,4154.85,98725682,1.67E+11
2020/1/20,4170.74,4185.96,4149.49,4185.83,122409147,2.03E+11
2020/1/21,4165.02,4165.02,4113.33,4114.31,130527507,2.05E+11
2020/1/22,4093.8,4141.18,4046.49,4131.93,126758763,2.08E+11
2020/1/23,4093.32,4103.52,3972.39,4003.9,160357603,2.50E+11
2020/2/3,3639.91,3732.16,3639.91,3688.36,157559647,2.43E+11
2020/2/4,3652,3786.86,3652,3785.64,213933328,2.98E+11
2020/2/5,3801.1,3866.01,3781.61,3828.53,174925524,2.64E+11
2020/2/6,3841.75,3914.92,3806.96,3899.78,176462235,2.63E+11
2020/2/7,3879.55,3899.88,3849.71,3899.87,151731759,2.38E+11
2020/2/10,3872.37,3920.17,3861.01,3916.01,148406969,2.30E+11
2020/2/11,3926.42,3970.52,3915.71,3952.46,143441674,2.19E+11
2020/2/12,3945.67,3984.43,3940.67,3984.43,126710321,2.01E+11
2020/2/13,3985.88,3999.55,3950.14,3959.92,145001843,2.29E+11
2020/2/14,3954.23,4001.56,3954.02,3987.73,143239803,2.23E+11
2020/2/17,3999.65,4077.45,3999.65,4077.42,182778969,2.73E+11
2020/2/18,4069.83,4076.39,4027.79,4057.51,163236220,2.43E+11
2020/2/19,4049.59,4085.17,4042.85,4051.31,169046441,2.58E+11
2020/2/20,4062.9,4148.53,4055.81,4144.66,212232624,3.11E+11
2020/2/21,4134.87,4184.44,4130.17,4149.49,217213604,3.27E+11
2020/2/24,4131.84,4149.01,4097.18,4132.84,212869303,3.26E+11
2020/2/25,4066.3,4126.71,4020.91,4123.85,244167831,3.72E+11
2020/2/26,4070.1,4132.78,4061.13,4073.02,261094061,3.66E+11
2020/2/27,4084.08,4110.53,4067.44,4084.88,181290981,2.82E+11
2020/2/28,3988.73,4031.15,3928.07,3940.05,230275093,3.30E+11
2020/3/2,3968.84,4092.54,3968.84,4069.67,219313559,3.17E+11
2020/3/3,4125.14,4147.65,4067.91,4091.36,219369777,3.31E+11
2020/3/4,4078.5,4115.26,4060.73,4115.05,182424730,2.82E+11
2020/3/5,4150.21,4215.85,4127.04,4206.73,231823115,3.63E+11
2020/3/6,4158.2,4181.31,4135.39,4138.51,172475717,2.53E+11
2020/3/9,4063.08,4063.08,3995.13,3997.13,208102035,3.05E+11
2020/3/10,3975.23,4093,3954.75,4082.73,197416402,2.96E+11
2020/3/11,4090.93,4091.27,4028.4,4028.43,161656111,2.45E+11
2020/3/12,3976.11,3987.43,3926.27,3950.91,157060458,2.33E+11
2020/3/13,3771.01,3937.18,3765.15,3895.31,188296722,2.80E+11
2020/3/16,3899.86,3899.86,3720.51,3727.84,185968260,2.83E+11
2020/3/17,3739.78,3786.89,3618.31,3709.68,166246129,2.51E+11
2020/3/18,3729.69,3775.85,3636.26,3636.26,155037547,2.44E+11
2020/3/19,3623.79,3647.99,3503.19,3589.09,180807407,2.72E+11
2020/3/20,3629.51,3663.95,3588.78,3653.22,139603000,2.11E+11
2020/3/23,3542.68,3585.8,3523.79,3530.31,137108790,1.98E+11
2020/3/24,3598.65,3627.76,3545.45,3625.11,143103021,2.09E+11
2020/3/25,3711.48,3732.65,3685.99,3722.52,153495958,2.32E+11
2020/3/26,3692.61,3736.25,3681.27,3698.05,112310665,1.69E+11
2020/3/27,3746.39,3758.78,3709.92,3710.06,124060995,1.86E+11
2020/3/30,3657.46,3690.64,3637.59,3674.11,126876673,1.81E+11
2020/3/31,3708.14,3716.07,3676.2,3686.16,111453025,1.62E+11
2020/4/1,3682.3,3731.78,3670.97,3675.08,119352620,1.70E+11
